shrimp,almonds,avocado,vegetables mix,green grapes,whole weat flour,yams,cottage cheese,energy drink,tomato juice,low fat yogurt,green tea,honey,salad,mineral water,salmon,antioxydant juice,frozen smoothie,spinach,olive oil,723
shrimp,cider,eggs,french fries,,,,,,,,,,,,,,,,,848
champagne,,,,,,,,,,,,,,,,,,,,126
salad,,,,,,,,,,,,,,,,,,,,164
french fries,,,,,,,,,,,,,,,,,,,,221
frozen vegetables,mineral water,energy bar,honey,rice,green tea,,,,,,,,,,,,,,,630
french fries,salad,,,,,,,,,,,,,,,,,,,986
honey,chocolate,french fries,brownies,,,,,,,,,,,,,,,,,211
green tea,strawberries,gluten free bar,,,,,,,,,,,,,,,,,,137
frozen vegetables,ground beef,mineral water,salmon,honey,extra dark chocolate,green tea,mushroom cream sauce,gluten free bar,,,,,,,,,,,,876
grated cheese,tomatoes,mineral water,meatballs,,,,,,,,,,,,,,,,,21
shrimp,chocolate,water spray,,,,,,,,,,,,,,,,,,694
turkey,,,,,,,,,,,,,,,,,,,,242
turkey,eggs,,,,,,,,,,,,,,,,,,,755
turkey,frozen vegetables,tomatoes,soup,butter,french wine,pancakes,eggs,tomato juice,fresh bread,green tea,,,,,,,,,,453
spaghetti,,,,,,,,,,,,,,,,,,,,273
milk,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,,758
burgers,mineral water,milk,whole wheat rice,cereals,chocolate,french fries,,,,,,,,,,,,,,977
mineral water,,,,,,,,,,,,,,,,,,,,400
tomatoes,mineral water,soup,cake,chocolate,,,,,,,,,,,,,,,,216
mineral water,,,,,,,,,,,,,,,,,,,,331
ground beef,spaghetti,,,,,,,,,,,,,,,,,,,884
pepper,frozen smoothie,,,,,,,,,,,,,,,,,,,110
yogurt cake,,,,,,,,,,,,,,,,,,,,64
red wine,pancakes,,,,,,,,,,,,,,,,,,,806
candy bars,,,,,,,,,,,,,,,,,,,,492
eggs,french fries,low fat yogurt,,,,,,,,,,,,,,,,,,924
cookies,,,,,,,,,,,,,,,,,,,,778
cookies,,,,,,,,,,,,,,,,,,,,414
spaghetti,soup,vegetables mix,spinach,french fries,escalope,cauliflower,toothpaste,,,,,,,,,,,,,168
cookies,,,,,,,,,,,,,,,,,,,,411
soup,olive oil,eggs,soda,corn,,,,,,,,,,,,,,,,256
chocolate,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,,222
spaghetti,mineral water,milk,pancakes,chocolate,french fries,,,,,,,,,,,,,,,780
mineral water,,,,,,,,,,,,,,,,,,,,959
herb & pepper,frozen vegetables,tomato sauce,mineral water,soup,milk,olive oil,almonds,,,,,,,,,,,,,969
burgers,eggs,,,,,,,,,,,,,,,,,,,4
french fries,,,,,,,,,,,,,,,,,,,,735
frozen smoothie,cottage cheese,,,,,,,,,,,,,,,,,,,975
tomatoes,mineral water,chocolate,light mayo,,,,,,,,,,,,,,,,,846
salmon,escalope,shallot,strawberries,fresh bread,low fat yogurt,,,,,,,,,,,,,,,942
energy bar,,,,,,,,,,,,,,,,,,,,785
red wine,ground beef,spaghetti,pancakes,blueberries,oil,cooking oil,tomato juice,,,,,,,,,,,,,520
ground beef,spaghetti,mineral water,milk,frozen smoothie,champagne,,,,,,,,,,,,,,,924
cookies,,,,,,,,,,,,,,,,,,,,597
salmon,escalope,,,,,,,,,,,,,,,,,,,871
cookies,,,,,,,,,,,,,,,,,,,,721
low fat yogurt,,,,,,,,,,,,,,,,,,,,674
eggs,,,,,,,,,,,,,,,,,,,,34
red wine,butter,hot dogs,,,,,,,,,,,,,,,,,,266
tomatoes,mineral water,soup,mashed potato,,,,,,,,,,,,,,,,,644
cookies,,,,,,,,,,,,,,,,,,,,600
parmesan cheese,ground beef,salmon,pancakes,champagne,,,,,,,,,,,,,,,,9
ground beef,yams,chocolate,olive oil,eggs,,,,,,,,,,,,,,,,337
shrimp,salmon,eggs,cookies,hot dogs,,,,,,,,,,,,,,,,673
magazines,mint,,,,,,,,,,,,,,,,,,,783
turkey,mineral water,eggs,cooking oil,extra dark chocolate,escalope,,,,,,,,,,,,,,,522
mineral water,mushroom cream sauce,,,,,,,,,,,,,,,,,,,814
grated cheese,frozen vegetables,mineral water,soup,milk,french wine,,,,,,,,,,,,,,,273
chocolate,cake,,,,,,,,,,,,,,,,,,,272
burgers,salt,white wine,,,,,,,,,,,,,,,,,,859
energy drink,,,,,,,,,,,,,,,,,,,,331
olive oil,cake,energy drink,,,,,,,,,,,,,,,,,,378
ground beef,whole wheat rice,,,,,,,,,,,,,,,,,,,318
eggs,french fries,,,,,,,,,,,,,,,,,,,446
spaghetti,escalope,mushroom cream sauce,,,,,,,,,,,,,,,,,,240
mineral water,fromage blanc,whole wheat rice,cake,french fries,,,,,,,,,,,,,,,,328
turkey,burgers,frozen vegetables,ground beef,mineral water,milk,eggs,cake,light mayo,,,,,,,,,,,,729
green tea,cottage cheese,,,,,,,,,,,,,,,,,,,271
fresh tuna,eggs,champagne,,,,,,,,,,,,,,,,,,732
cookies,,,,,,,,,,,,,,,,,,,,394
cookies,,,,,,,,,,,,,,,,,,,,323
cookies,,,,,,,,,,,,,,,,,,,,624
tomatoes,mineral water,eggplant,,,,,,,,,,,,,,,,,,166
grated cheese,tomatoes,spaghetti,mineral water,soup,honey,chicken,chocolate,french fries,,,,,,,,,,,,176
protein bar,,,,,,,,,,,,,,,,,,,,905
herb & pepper,red wine,shrimp,mineral water,barbecue sauce,protein bar,,,,,,,,,,,,,,,512
burgers,ham,spaghetti,mineral water,milk,eggs,french fries,escalope,pancakes,low fat yogurt,,,,,,,,,,,168
french fries,,,,,,,,,,,,,,,,,,,,171
frozen vegetables,soup,milk,eggs,whole wheat rice,chocolate,escalope,melons,,,,,,,,,,,,,612
spaghetti,,,,,,,,,,,,,,,,,,,,558
herb & pepper,shrimp,soup,eggs,oil,cooking oil,energy drink,protein bar,low fat yogurt,,,,,,,,,,,,274
ham,grated cheese,herb & pepper,shrimp,ground beef,spaghetti,mineral water,carrots,,,,,,,,,,,,,490
ham,red wine,ground beef,yams,mineral water,chocolate,low fat yogurt,,,,,,,,,,,,,,955
chocolate,french fries,mushroom cream sauce,cottage cheese,low fat yogurt,,,,,,,,,,,,,,,,552
eggs,,,,,,,,,,,,,,,,,,,,348
cake,cookies,,,,,,,,,,,,,,,,,,,542
grated cheese,mineral water,cake,chocolate bread,,,,,,,,,,,,,,,,,283
tomatoes,almonds,cake,champagne,low fat yogurt,,,,,,,,,,,,,,,,63
herb & pepper,shrimp,frozen vegetables,milk,butter,salmon,eggs,chocolate,,,,,,,,,,,,,949
herb & pepper,shrimp,whole wheat pasta,whole wheat rice,chicken,green tea,cauliflower,,,,,,,,,,,,,,880
eggs,corn,,,,,,,,,,,,,,,,,,,547
shrimp,frozen vegetables,tomato sauce,mineral water,chocolate,soup,olive oil,salmon,green beans,champagne,,,,,,,,,,,462
ham,herb & pepper,tomato sauce,mineral water,green grapes,eggs,gums,light cream,oil,green tea,mint,,,,,,,,,,738
energy bar,cake,chocolate,,,,,,,,,,,,,,,,,,359
herb & pepper,shrimp,spaghetti,eggs,,,,,,,,,,,,,,,,,700
fresh tuna,mineral water,honey,cooking oil,,,,,,,,,,,,,,,,,875
red wine,mineral water,oil,ketchup,chili,pet food,eggplant,green tea,escalope,tomato juice,low fat yogurt,,,,,,,,,,787
herb & pepper,shrimp,mineral water,pancakes,eggs,cake,blueberries,tea,frozen smoothie,,,,,,,,,,,,94
ground beef,mineral water,protein bar,,,,,,,,,,,,,,,,,,948
shrimp,frozen vegetables,parmesan cheese,spaghetti,salmon,carrots,frozen smoothie,pasta,mashed potato,shallot,light mayo,magazines,,,,,,,,,612
milk,chocolate,,,,,,,,,,,,,,,,,,,495
frozen vegetables,ground beef,spaghetti,olive oil,whole wheat rice,eggplant,cottage cheese,,,,,,,,,,,,,,947
turkey,ground beef,low fat yogurt,,,,,,,,,,,,,,,,,,190
herb & pepper,spaghetti,mineral water,whole wheat rice,cake,hot dogs,green tea,,,,,,,,,,,,,,487
green tea,,,,,,,,,,,,,,,,,,,,867
cookies,,,,,,,,,,,,,,,,,,,,945
eggs,cookies,,,,,,,,,,,,,,,,,,,480
spaghetti,eggs,ham,chocolate,french fries,champagne,brownies,pancakes,light mayo,,,,,,,,,,,,497
red wine,spaghetti,milk,eggs,chocolate,,,,,,,,,,,,,,,,316
turkey,burgers,pancakes,french fries,strawberries,green tea,,,,,,,,,,,,,,,714
escalope,,,,,,,,,,,,,,,,,,,,87
frozen vegetables,pancakes,eggs,cake,,,,,,,,,,,,,,,,,483
french fries,,,,,,,,,,,,,,,,,,,,205
turkey,ground beef,pepper,spaghetti,honey,cookies,,,,,,,,,,,,,,,147
chocolate,red wine,tomato sauce,olive oil,chili,french fries,cookies,salt,fresh bread,magazines,,,,,,,,,,,19
green tea,french fries,,,,,,,,,,,,,,,,,,,333
mineral water,,,,,,,,,,,,,,,,,,,,298
cooking oil,,,,,,,,,,,,,,,,,,,,906
frozen vegetables,spaghetti,,,,,,,,,,,,,,,,,,,980
ham,spaghetti,,,,,,,,,,,,,,,,,,,765
chicken,chocolate,cookies,,,,,,,,,,,,,,,,,,334
low fat yogurt,,,,,,,,,,,,,,,,,,,,268
eggs,cake,low fat yogurt,,,,,,,,,,,,,,,,,,163
shrimp,spaghetti,mineral water,soup,milk,bramble,frozen smoothie,cottage cheese,,,,,,,,,,,,,278
mineral water,eggs,protein bar,,,,,,,,,,,,,,,,,,634
turkey,shrimp,meatballs,butter,eggs,salad,green tea,,,,,,,,,,,,,,316
fresh tuna,spaghetti,chocolate,olive oil,chicken,french fries,,,,,,,,,,,,,,,881
turkey,shrimp,escalope,hot dogs,,,,,,,,,,,,,,,,,945
burgers,pepper,soup,milk,pancakes,green tea,,,,,,,,,,,,,,,85
pancakes,,,,,,,,,,,,,,,,,,,,79
mineral water,pancakes,eggs,french fries,,,,,,,,,,,,,,,,,448
eggs,escalope,low fat yogurt,,,,,,,,,,,,,,,,,,657
mineral water,french wine,gluten free bar,,,,,,,,,,,,,,,,,,532
burgers,ground beef,spaghetti,eggs,french fries,,,,,,,,,,,,,,,,986
soup,meatballs,milk,energy bar,,,,,,,,,,,,,,,,,991
chocolate,,,,,,,,,,,,,,,,,,,,527
herb & pepper,,,,,,,,,,,,,,,,,,,,716
turkey,red wine,mineral water,eggs,bramble,,,,,,,,,,,,,,,,624
burgers,ham,frozen vegetables,tomatoes,cake,chicken,green tea,toothpaste,mint,,,,,,,,,,,,726
grated cheese,mineral water,olive oil,energy bar,,,,,,,,,,,,,,,,,844
milk,cake,green tea,,,,,,,,,,,,,,,,,,741
mineral water,almonds,cooking oil,cereals,protein bar,white wine,green tea,,,,,,,,,,,,,,189
turkey,fresh tuna,mineral water,milk,eggs,cake,burger sauce,chicken,french fries,frozen smoothie,fresh bread,,,,,,,,,,235
herb & pepper,mineral water,whole wheat rice,yogurt cake,low fat yogurt,,,,,,,,,,,,,,,,440
tomatoes,spaghetti,meatballs,chicken,eggs,,,,,,,,,,,,,,,,409
burgers,mineral water,eggs,green tea,pancakes,,,,,,,,,,,,,,,,282
cake,green tea,,,,,,,,,,,,,,,,,,,154
chocolate,herb & pepper,yogurt cake,,,,,,,,,,,,,,,,,,141
ground beef,spaghetti,mineral water,almonds,salmon,nonfat milk,green grapes,pancakes,,,,,,,,,,,,,802
mineral water,vegetables mix,eggs,,,,,,,,,,,,,,,,,,760
protein bar,,,,,,,,,,,,,,,,,,,,291
eggs,eggplant,,,,,,,,,,,,,,,,,,,568
mayonnaise,,,,,,,,,,,,,,,,,,,,312
milk,bug spray,oatmeal,sandwich,asparagus,,,,,,,,,,,,,,,,573
frozen vegetables,soup,almonds,eggs,french fries,,,,,,,,,,,,,,,,172
frozen vegetables,,,,,,,,,,,,,,,,,,,,628
soup,butter,shampoo,,,,,,,,,,,,,,,,,,54
herb & pepper,whole wheat pasta,pepper,eggs,,,,,,,,,,,,,,,,,260
mineral water,whole wheat rice,rice,cooking oil,chocolate,fresh bread,low fat yogurt,,,,,,,,,,,,,,801
grated cheese,butter,chocolate,french fries,cookies,,,,,,,,,,,,,,,,915
spaghetti,soup,milk,chutney,cooking oil,asparagus,tomato juice,,,,,,,,,,,,,,982
eggs,french fries,frozen smoothie,cookies,champagne,cottage cheese,green tea,,,,,,,,,,,,,,98
turkey,tomatoes,mineral water,eggs,blueberries,,,,,,,,,,,,,,,,720
milk,tomato juice,low fat yogurt,green tea,,,,,,,,,,,,,,,,,762
mineral water,soup,almonds,cereals,green tea,,,,,,,,,,,,,,,,976
chocolate,light mayo,,,,,,,,,,,,,,,,,,,442
turkey,herb & pepper,chocolate,,,,,,,,,,,,,,,,,,995
eggs,french fries,green tea,,,,,,,,,,,,,,,,,,550
mineral water,cake,chocolate,tomato juice,,,,,,,,,,,,,,,,,850
eggs,,,,,,,,,,,,,,,,,,,,273
chocolate,pepper,spaghetti,mineral water,whole wheat rice,champagne,mushroom cream sauce,,,,,,,,,,,,,,662
frozen vegetables,pepper,mineral water,chocolate,white wine,,,,,,,,,,,,,,,,543
burgers,turkey,spaghetti,milk,whole wheat rice,oil,tomato juice,green tea,,,,,,,,,,,,,397
burgers,spaghetti,mineral water,soup,french wine,french fries,light mayo,low fat yogurt,,,,,,,,,,,,,431
butter,green grapes,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,1000
eggs,low fat yogurt,,,,,,,,,,,,,,,,,,,280
cookies,,,,,,,,,,,,,,,,,,,,1
milk,energy drink,,,,,,,,,,,,,,,,,,,81
olive oil,energy drink,,,,,,,,,,,,,,,,,,,915
eggs,cookies,,,,,,,,,,,,,,,,,,,185
eggs,,,,,,,,,,,,,,,,,,,,160
energy bar,eggs,,,,,,,,,,,,,,,,,,,665
eggs,,,,,,,,,,,,,,,,,,,,718
eggs,green tea,,,,,,,,,,,,,,,,,,,335
escalope,,,,,,,,,,,,,,,,,,,,33
shrimp,soup,milk,almonds,eggs,oil,chocolate,,,,,,,,,,,,,,189
chocolate,french fries,,,,,,,,,,,,,,,,,,,995
cake,,,,,,,,,,,,,,,,,,,,538
pancakes,eggs,cake,green tea,toothpaste,,,,,,,,,,,,,,,,619
herb & pepper,tomatoes,ground beef,eggs,cooking oil,,,,,,,,,,,,,,,,991
cider,eggs,chocolate,low fat yogurt,,,,,,,,,,,,,,,,,604
frozen vegetables,cider,eggs,french fries,,,,,,,,,,,,,,,,,625
yams,cookies,toothpaste,,,,,,,,,,,,,,,,,,784
mineral water,milk,escalope,champagne,hot dogs,fresh bread,,,,,,,,,,,,,,,353
ham,herb & pepper,spaghetti,mineral water,chocolate,pancakes,eggs,,,,,,,,,,,,,,150
pepper,mineral water,escalope,shallot,protein bar,white wine,,,,,,,,,,,,,,,435
turkey,parmesan cheese,spaghetti,meatballs,butter,,,,,,,,,,,,,,,,895
herb & pepper,eggs,escalope,,,,,,,,,,,,,,,,,,49
herb & pepper,,,,,,,,,,,,,,,,,,,,230
burgers,escalope,shallot,,,,,,,,,,,,,,,,,,540
chocolate,pepper,tomato sauce,tomato juice,,,,,,,,,,,,,,,,,731
cookies,,,,,,,,,,,,,,,,,,,,119
burgers,ground beef,spaghetti,mineral water,escalope,melons,,,,,,,,,,,,,,,953
frozen vegetables,mineral water,soup,milk,olive oil,,,,,,,,,,,,,,,,166
turkey,eggs,french fries,asparagus,low fat yogurt,zucchini,,,,,,,,,,,,,,,909
burgers,frozen vegetables,gums,,,,,,,,,,,,,,,,,,817
herb & pepper,frozen vegetables,ground beef,milk,,,,,,,,,,,,,,,,,528
frozen vegetables,cake,light cream,mashed potato,,,,,,,,,,,,,,,,,675
milk,,,,,,,,,,,,,,,,,,,,147
turkey,eggs,barbecue sauce,,,,,,,,,,,,,,,,,,567
escalope,,,,,,,,,,,,,,,,,,,,276
parmesan cheese,french fries,,,,,,,,,,,,,,,,,,,680
energy bar,eggs,,,,,,,,,,,,,,,,,,,166
soup,escalope,mint,,,,,,,,,,,,,,,,,,690
muffins,chicken,zucchini,,,,,,,,,,,,,,,,,,291
burgers,eggs,french fries,cookies,green tea,,,,,,,,,,,,,,,,554
spaghetti,,,,,,,,,,,,,,,,,,,,595
avocado,energy bar,chocolate,,,,,,,,,,,,,,,,,,630
cookies,,,,,,,,,,,,,,,,,,,,383
green tea,,,,,,,,,,,,,,,,,,,,196
whole wheat pasta,spaghetti,mineral water,olive oil,,,,,,,,,,,,,,,,,936
grated cheese,frozen vegetables,eggs,gums,escalope,low fat yogurt,,,,,,,,,,,,,,,508
grated cheese,herb & pepper,mineral water,pancakes,chocolate,escalope,tomato juice,,,,,,,,,,,,,,448
chocolate,spaghetti,yams,flax seed,salmon,frozen smoothie,,,,,,,,,,,,,,,662
burger sauce,oil,,,,,,,,,,,,,,,,,,,944
eggs,french fries,energy drink,,,,,,,,,,,,,,,,,,967
mineral water,,,,,,,,,,,,,,,,,,,,445
grated cheese,ground beef,mineral water,olive oil,,,,,,,,,,,,,,,,,499
eggs,low fat yogurt,,,,,,,,,,,,,,,,,,,637
parmesan cheese,spaghetti,soda,pet food,white wine,,,,,,,,,,,,,,,,13
turkey,shrimp,olive oil,chicken,eggs,extra dark chocolate,melons,fresh bread,,,,,,,,,,,,,662
pickles,ground beef,yams,milk,strong cheese,salmon,muffins,french fries,escalope,,,,,,,,,,,,430
pepper,spaghetti,light cream,,,,,,,,,,,,,,,,,,442
frozen vegetables,mineral water,eggs,,,,,,,,,,,,,,,,,,774
spaghetti,chicken,tea,pancakes,gluten free bar,,,,,,,,,,,,,,,,285
fresh tuna,turkey,herb & pepper,spaghetti,mineral water,mint,,,,,,,,,,,,,,,803
spaghetti,mineral water,cooking oil,escalope,,,,,,,,,,,,,,,,,637
soup,,,,,,,,,,,,,,,,,,,,640
burgers,herb & pepper,spaghetti,,,,,,,,,,,,,,,,,,441
cookies,shallot,strawberries,,,,,,,,,,,,,,,,,,323
fresh tuna,chocolate,shrimp,whole wheat pasta,pepper,mineral water,soup,milk,salmon,,,,,,,,,,,,530
yams,mineral water,avocado,milk,butter,cooking oil,chocolate,cottage cheese,,,,,,,,,,,,,31
ham,eggs,french fries,energy drink,,,,,,,,,,,,,,,,,823
mineral water,avocado,,,,,,,,,,,,,,,,,,,748
cookies,,,,,,,,,,,,,,,,,,,,915
chocolate,butter,eggs,green tea,cottage cheese,mayonnaise,,,,,,,,,,,,,,,392
eggs,mushroom cream sauce,low fat yogurt,,,,,,,,,,,,,,,,,,100
antioxydant juice,chocolate,,,,,,,,,,,,,,,,,,,355
ground beef,spaghetti,french fries,green tea,,,,,,,,,,,,,,,,,445
cake,,,,,,,,,,,,,,,,,,,,511
turkey,red wine,mineral water,pancakes,eggs,whole wheat rice,cooking oil,chocolate,zucchini,,,,,,,,,,,,378
chocolate,parmesan cheese,mineral water,olive oil,bacon,,,,,,,,,,,,,,,,380
green grapes,gums,,,,,,,,,,,,,,,,,,,96
shrimp,frozen vegetables,parmesan cheese,milk,eggs,cooking oil,chocolate,french fries,,,,,,,,,,,,,50
ground beef,mineral water,milk,eggs,,,,,,,,,,,,,,,,,924
escalope,,,,,,,,,,,,,,,,,,,,484
turkey,cookies,,,,,,,,,,,,,,,,,,,186
ground beef,mineral water,chocolate,green tea,,,,,,,,,,,,,,,,,345
whole wheat pasta,spaghetti,olive oil,butter,chocolate,french fries,tomato juice,low fat yogurt,,,,,,,,,,,,,521
red wine,,,,,,,,,,,,,,,,,,,,562
frozen vegetables,mineral water,eggs,gums,cooking oil,frozen smoothie,cottage cheese,low fat yogurt,,,,,,,,,,,,,492
turkey,grated cheese,energy bar,vegetables mix,brownies,,,,,,,,,,,,,,,,31
turkey,burgers,nonfat milk,cooking oil,energy drink,,,,,,,,,,,,,,,,148
french fries,low fat yogurt,,,,,,,,,,,,,,,,,,,375
muffins,,,,,,,,,,,,,,,,,,,,136
herb & pepper,mineral water,salmon,whole wheat rice,cake,green tea,,,,,,,,,,,,,,,385
mineral water,cake,chocolate,low fat yogurt,candy bars,,,,,,,,,,,,,,,,420
grated cheese,mineral water,chocolate,soup,milk,olive oil,light cream,chicken,,,,,,,,,,,,,267
mineral water,strawberries,,,,,,,,,,,,,,,,,,,975
escalope,,,,,,,,,,,,,,,,,,,,537
grated cheese,parmesan cheese,butter,whole wheat rice,cooking oil,,,,,,,,,,,,,,,,846
ground beef,mint,,,,,,,,,,,,,,,,,,,488
cookies,,,,,,,,,,,,,,,,,,,,268
ground beef,avocado,milk,chicken,rice,,,,,,,,,,,,,,,,825
frozen vegetables,soup,eggs,low fat yogurt,,,,,,,,,,,,,,,,,55
herb & pepper,ground beef,spaghetti,mineral water,chocolate,black tea,french wine,pancakes,rice,green tea,toothpaste,,,,,,,,,,136
shrimp,parmesan cheese,mineral water,eggs,cake,oil,cooking oil,toothpaste,low fat yogurt,,,,,,,,,,,,422
ham,herb & pepper,frozen vegetables,tomatoes,spaghetti,olive oil,black tea,vegetables mix,cooking oil,green tea,frozen smoothie,mint,,,,,,,,,571
chicken,cider,eggs,,,,,,,,,,,,,,,,,,327
shrimp,tomato sauce,mineral water,chocolate,escalope,mint,,,,,,,,,,,,,,,880
energy drink,,,,,,,,,,,,,,,,,,,,256
ham,spaghetti,mineral water,energy bar,eggs,cooking oil,pancakes,fresh bread,low fat yogurt,,,,,,,,,,,,133
shrimp,frozen vegetables,tomatoes,,,,,,,,,,,,,,,,,,103
turkey,herb & pepper,frozen vegetables,ground beef,yams,mineral water,salmon,,,,,,,,,,,,,,226
shrimp,mineral water,,,,,,,,,,,,,,,,,,,658
turkey,ground beef,spaghetti,soup,escalope,yogurt cake,,,,,,,,,,,,,,,669
shrimp,pepper,mineral water,soup,milk,eggs,rice,barbecue sauce,clothes accessories,cookies,,,,,,,,,,,520
burgers,pancakes,,,,,,,,,,,,,,,,,,,309
low fat yogurt,,,,,,,,,,,,,,,,,,,,30
mineral water,milk,,,,,,,,,,,,,,,,,,,871
milk,,,,,,,,,,,,,,,,,,,,106
chocolate,,,,,,,,,,,,,,,,,,,,599
whole wheat pasta,mineral water,olive oil,pancakes,,,,,,,,,,,,,,,,,486
yams,mineral water,eggs,cake,,,,,,,,,,,,,,,,,528
turkey,french fries,,,,,,,,,,,,,,,,,,,971
shrimp,spaghetti,yams,mineral water,chocolate,olive oil,light cream,chicken,green tea,french fries,sandwich,white wine,,,,,,,,,687
mineral water,milk,salmon,green tea,cookies,fresh bread,,,,,,,,,,,,,,,467
spaghetti,olive oil,,,,,,,,,,,,,,,,,,,859
herb & pepper,spaghetti,,,,,,,,,,,,,,,,,,,824
spaghetti,mineral water,soup,salmon,pancakes,chicken,mint green tea,low fat yogurt,,,,,,,,,,,,,960
frozen vegetables,whole wheat pasta,ground beef,mineral water,chocolate,milk,olive oil,almonds,french wine,yogurt cake,fresh bread,,,,,,,,,,684
green tea,,,,,,,,,,,,,,,,,,,,26
burgers,grated cheese,spaghetti,nonfat milk,eggs,gums,chocolate,tomato juice,low fat yogurt,,,,,,,,,,,,76
ham,ground beef,olive oil,energy bar,chicken,brownies,white wine,,,,,,,,,,,,,,92
whole wheat pasta,mineral water,olive oil,cooking oil,frozen smoothie,green tea,,,,,,,,,,,,,,,775
vegetables mix,champagne,,,,,,,,,,,,,,,,,,,285
olive oil,,,,,,,,,,,,,,,,,,,,163
herb & pepper,ground beef,escalope,pancakes,green tea,,,,,,,,,,,,,,,,485
herb & pepper,frozen vegetables,ground beef,tomato sauce,spaghetti,mineral water,milk,french wine,eggs,whole wheat rice,chocolate,escalope,hot dogs,green tea,,,,,,,209
yams,carrots,,,,,,,,,,,,,,,,,,,892
chicken,,,,,,,,,,,,,,,,,,,,319
turkey,burgers,herb & pepper,ground beef,yams,mineral water,avocado,milk,almonds,muffins,eggs,french fries,,,,,,,,,456
whole wheat pasta,salmon,antioxydant juice,mint green tea,,,,,,,,,,,,,,,,,668
chocolate,french fries,strawberries,fresh bread,,,,,,,,,,,,,,,,,552
burgers,chocolate,shrimp,whole wheat pasta,ground beef,soup,energy bar, asparagus,,,,,,,,,,,,,44
mineral water,butter,pancakes,french fries,frozen smoothie,white wine,low fat yogurt,,,,,,,,,,,,,,641
muffins,eggs,,,,,,,,,,,,,,,,,,,178
turkey,shrimp,frozen vegetables,eggs,,,,,,,,,,,,,,,,,252
burgers,eggs,yogurt cake,,,,,,,,,,,,,,,,,,1000
burgers,fresh tuna,shrimp,frozen vegetables,whole wheat pasta,yams,mineral water,olive oil,almonds,cake,chicken,extra dark chocolate,,,,,,,,,471
herb & pepper,ground beef,mineral water,chicken,,,,,,,,,,,,,,,,,270
frozen smoothie,,,,,,,,,,,,,,,,,,,,771
chicken,tomato juice,,,,,,,,,,,,,,,,,,,124
whole wheat pasta,olive oil,,,,,,,,,,,,,,,,,,,288
milk,energy bar,green tea,,,,,,,,,,,,,,,,,,15
grated cheese,herb & pepper,,,,,,,,,,,,,,,,,,,823
escalope,green tea,,,,,,,,,,,,,,,,,,,774
soup,meatballs,milk,almonds,green tea,,,,,,,,,,,,,,,,182
herb & pepper,pet food,cookies,,,,,,,,,,,,,,,,,,352
grated cheese,whole wheat pasta,olive oil,energy bar,light cream,oil,french fries,pancakes,low fat yogurt,,,,,,,,,,,,675
honey,,,,,,,,,,,,,,,,,,,,54
parmesan cheese,mineral water,fromage blanc,eggs,honey,frozen smoothie,,,,,,,,,,,,,,,885
bramble,zucchini,,,,,,,,,,,,,,,,,,,278
ground beef,pepper,milk,eggs,green tea,chocolate,white wine,,,,,,,,,,,,,,772
chocolate,red wine,butter,french fries,cookies,low fat yogurt,,,,,,,,,,,,,,,30
chocolate,spaghetti,bug spray,,,,,,,,,,,,,,,,,,668
cookies,,,,,,,,,,,,,,,,,,,,429
spaghetti,mineral water,vegetables mix,eggs,whole wheat rice,fresh bread,,,,,,,,,,,,,,,440
chocolate,grated cheese,mineral water,salmon,whole wheat rice,burger sauce,escalope,mushroom cream sauce,low fat yogurt,,,,,,,,,,,,231
spaghetti,champagne,,,,,,,,,,,,,,,,,,,604
frozen vegetables,mineral water,,,,,,,,,,,,,,,,,,,9
mineral water,body spray,low fat yogurt,,,,,,,,,,,,,,,,,,184
herb & pepper,red wine,whole wheat pasta,cake,tomato juice,,,,,,,,,,,,,,,,500
burgers,parmesan cheese,eggs,french fries,hot dogs,,,,,,,,,,,,,,,,797
mineral water,eggs,pancakes,,,,,,,,,,,,,,,,,,842
eggs,french fries,,,,,,,,,,,,,,,,,,,972
shrimp,frozen vegetables,tomatoes,spaghetti,,,,,,,,,,,,,,,,,553
mineral water,almonds,pancakes,chocolate,french fries,green tea,,,,,,,,,,,,,,,144
cake,french fries,escalope,,,,,,,,,,,,,,,,,,249
frozen vegetables,spaghetti,mineral water,milk,black tea,french wine,cider,chutney,salmon,,,,,,,,,,,,625
almonds,cake,low fat yogurt,,,,,,,,,,,,,,,,,,938
french fries,,,,,,,,,,,,,,,,,,,,193
hot dogs,,,,,,,,,,,,,,,,,,,,174
mineral water,soup,chicken,light cream,green tea,chocolate,champagne,low fat yogurt,,,,,,,,,,,,,339
ground beef,olive oil,,,,,,,,,,,,,,,,,,,183
french fries,cookies,green tea,,,,,,,,,,,,,,,,,,289
soup,blueberries,cooking oil,chocolate,cookies,champagne,salt,,,,,,,,,,,,,,448
chocolate,french fries,frozen smoothie,escalope,fresh bread,,,,,,,,,,,,,,,,378
yams,mint,,,,,,,,,,,,,,,,,,,443
frozen vegetables,ground beef,salmon,muffins,chocolate,magazines,,,,,,,,,,,,,,,739
fresh tuna,herb & pepper,parmesan cheese,milk,olive oil,pancakes,honey,cake,chocolate,,,,,,,,,,,,776
grated cheese,shrimp,butter,whole wheat rice,french fries,escalope,cookies,cottage cheese,,,,,,,,,,,,,143
