128,frozen vegetables,mineral water,energy bar,honey,rice,green tea,,,,,,,,,,,,,,
7,french fries,salad,,,,,,,,,,,,,,,,,,
117,honey,chocolate,french fries,brownies,,,,,,,,,,,,,,,,
68,green tea,strawberries,gluten free bar,,,,,,,,,,,,,,,,,
105,frozen vegetables,ground beef,mineral water,salmon,honey,extra dark chocolate,green tea,mushroom cream sauce,gluten free bar,,,,,,,,,,,
9,grated cheese,tomatoes,mineral water,meatballs,,,,,,,,,,,,,,,,
120,shrimp,chocolate,water spray,,,,,,,,,,,,,,,,,
100,turkey,,,,,,,,,,,,,,,,,,,
123,turkey,eggs,,,,,,,,,,,,,,,,,,
149,turkey,frozen vegetables,tomatoes,soup,butter,french wine,pancakes,eggs,tomato juice,fresh bread,green tea,,,,,,,,,
130,spaghetti,,,,,,,,,,,,,,,,,,,
16,milk,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,
79,burgers,mineral water,milk,whole wheat rice,cereals,chocolate,french fries,,,,,,,,,,,,,
4,mineral water,,,,,,,,,,,,,,,,,,,
188,tomatoes,mineral water,soup,cake,chocolate,,,,,,,,,,,,,,,
117,mineral water,,,,,,,,,,,,,,,,,,,
35,ground beef,spaghetti,,,,,,,,,,,,,,,,,,
200,pepper,frozen smoothie,,,,,,,,,,,,,,,,,,
54,yogurt cake,,,,,,,,,,,,,,,,,,,
44,red wine,pancakes,,,,,,,,,,,,,,,,,,
151,candy bars,,,,,,,,,,,,,,,,,,,
52,eggs,french fries,low fat yogurt,,,,,,,,,,,,,,,,,
28,cookies,,,,,,,,,,,,,,,,,,,
41,cookies,,,,,,,,,,,,,,,,,,,
23,spaghetti,soup,vegetables mix,spinach,french fries,escalope,cauliflower,toothpaste,,,,,,,,,,,,
97,cookies,,,,,,,,,,,,,,,,,,,
95,soup,olive oil,eggs,soda,corn,,,,,,,,,,,,,,,
89,chocolate,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,,
77,spaghetti,mineral water,milk,pancakes,chocolate,french fries,,,,,,,,,,,,,,
107,mineral water,,,,,,,,,,,,,,,,,,,
102,herb & pepper,frozen vegetables,tomato sauce,mineral water,soup,milk,olive oil,almonds,,,,,,,,,,,,
22,burgers,eggs,,,,,,,,,,,,,,,,,,
1,french fries,,,,,,,,,,,,,,,,,,,
198,frozen smoothie,cottage cheese,,,,,,,,,,,,,,,,,,
2,tomatoes,mineral water,chocolate,light mayo,,,,,,,,,,,,,,,,
31,salmon,escalope,shallot,strawberries,fresh bread,low fat yogurt,,,,,,,,,,,,,,
81,energy bar,,,,,,,,,,,,,,,,,,,
37,red wine,ground beef,spaghetti,pancakes,blueberries,oil,cooking oil,tomato juice,,,,,,,,,,,,
195,ground beef,spaghetti,mineral water,milk,frozen smoothie,champagne,,,,,,,,,,,,,,
170,cookies,,,,,,,,,,,,,,,,,,,
143,salmon,escalope,,,,,,,,,,,,,,,,,,
129,cookies,,,,,,,,,,,,,,,,,,,
85,low fat yogurt,,,,,,,,,,,,,,,,,,,
70,eggs,,,,,,,,,,,,,,,,,,,
63,red wine,butter,hot dogs,,,,,,,,,,,,,,,,,
7,tomatoes,mineral water,soup,mashed potato,,,,,,,,,,,,,,,,
57,cookies,,,,,,,,,,,,,,,,,,,
185,parmesan cheese,ground beef,salmon,pancakes,champagne,,,,,,,,,,,,,,,
135,ground beef,yams,chocolate,olive oil,eggs,,,,,,,,,,,,,,,
110,shrimp,salmon,eggs,cookies,hot dogs,,,,,,,,,,,,,,,
153,magazines,mint,,,,,,,,,,,,,,,,,,
38,turkey,mineral water,eggs,cooking oil,extra dark chocolate,escalope,,,,,,,,,,,,,,
90,mineral water,mushroom cream sauce,,,,,,,,,,,,,,,,,,
131,grated cheese,frozen vegetables,mineral water,soup,milk,french wine,,,,,,,,,,,,,,
149,chocolate,cake,,,,,,,,,,,,,,,,,,
84,burgers,salt,white wine,,,,,,,,,,,,,,,,,
142,energy drink,,,,,,,,,,,,,,,,,,,
148,olive oil,cake,energy drink,,,,,,,,,,,,,,,,,
55,ground beef,whole wheat rice,,,,,,,,,,,,,,,,,,
106,eggs,french fries,,,,,,,,,,,,,,,,,,
27,spaghetti,escalope,mushroom cream sauce,,,,,,,,,,,,,,,,,
139,mineral water,fromage blanc,whole wheat rice,cake,french fries,,,,,,,,,,,,,,,
146,turkey,burgers,frozen vegetables,ground beef,mineral water,milk,eggs,cake,light mayo,,,,,,,,,,,
30,green tea,cottage cheese,,,,,,,,,,,,,,,,,,
126,fresh tuna,eggs,champagne,,,,,,,,,,,,,,,,,
9,cookies,,,,,,,,,,,,,,,,,,,
126,cookies,,,,,,,,,,,,,,,,,,,
120,cookies,,,,,,,,,,,,,,,,,,,
54,tomatoes,mineral water,eggplant,,,,,,,,,,,,,,,,,
20,grated cheese,tomatoes,spaghetti,mineral water,soup,honey,chicken,chocolate,french fries,,,,,,,,,,,
104,protein bar,,,,,,,,,,,,,,,,,,,
66,herb & pepper,red wine,shrimp,mineral water,barbecue sauce,protein bar,,,,,,,,,,,,,,
160,burgers,ham,spaghetti,mineral water,milk,eggs,french fries,escalope,pancakes,low fat yogurt,,,,,,,,,,
86,french fries,,,,,,,,,,,,,,,,,,,
158,frozen vegetables,soup,milk,eggs,whole wheat rice,chocolate,escalope,melons,,,,,,,,,,,,
95,spaghetti,,,,,,,,,,,,,,,,,,,
24,herb & pepper,shrimp,soup,eggs,oil,cooking oil,energy drink,protein bar,low fat yogurt,,,,,,,,,,,
131,ham,grated cheese,herb & pepper,shrimp,ground beef,spaghetti,mineral water,carrots,,,,,,,,,,,,
47,ham,red wine,ground beef,yams,mineral water,chocolate,low fat yogurt,,,,,,,,,,,,,
169,chocolate,french fries,mushroom cream sauce,cottage cheese,low fat yogurt,,,,,,,,,,,,,,,
186,eggs,,,,,,,,,,,,,,,,,,,
152,cake,cookies,,,,,,,,,,,,,,,,,,
10,grated cheese,mineral water,cake,chocolate bread,,,,,,,,,,,,,,,,
166,tomatoes,almonds,cake,champagne,low fat yogurt,,,,,,,,,,,,,,,
49,herb & pepper,shrimp,frozen vegetables,milk,butter,salmon,eggs,chocolate,,,,,,,,,,,,
115,herb & pepper,shrimp,whole wheat pasta,whole wheat rice,chicken,green tea,cauliflower,,,,,,,,,,,,,
22,eggs,corn,,,,,,,,,,,,,,,,,,
129,shrimp,frozen vegetables,tomato sauce,mineral water,chocolate,soup,olive oil,salmon,green beans,champagne,,,,,,,,,,
73,ham,herb & pepper,tomato sauce,mineral water,green grapes,eggs,gums,light cream,oil,green tea,mint,,,,,,,,,
145,energy bar,cake,chocolate,,,,,,,,,,,,,,,,,
185,herb & pepper,shrimp,spaghetti,eggs,,,,,,,,,,,,,,,,
19,fresh tuna,mineral water,honey,cooking oil,,,,,,,,,,,,,,,,
163,red wine,mineral water,oil,ketchup,chili,pet food,eggplant,green tea,escalope,tomato juice,low fat yogurt,,,,,,,,,
142,herb & pepper,shrimp,mineral water,pancakes,eggs,cake,blueberries,tea,frozen smoothie,,,,,,,,,,,
77,ground beef,mineral water,protein bar,,,,,,,,,,,,,,,,,
46,shrimp,frozen vegetables,parmesan cheese,spaghetti,salmon,carrots,frozen smoothie,pasta,mashed potato,shallot,light mayo,magazines,,,,,,,,
143,milk,chocolate,,,,,,,,,,,,,,,,,,
142,frozen vegetables,ground beef,spaghetti,olive oil,whole wheat rice,eggplant,cottage cheese,,,,,,,,,,,,,
8,turkey,ground beef,low fat yogurt,,,,,,,,,,,,,,,,,
8,herb & pepper,spaghetti,mineral water,whole wheat rice,cake,hot dogs,green tea,,,,,,,,,,,,,
120,green tea,,,,,,,,,,,,,,,,,,,
21,cookies,,,,,,,,,,,,,,,,,,,
145,eggs,cookies,,,,,,,,,,,,,,,,,,
57,spaghetti,eggs,ham,chocolate,french fries,champagne,brownies,pancakes,light mayo,,,,,,,,,,,
65,red wine,spaghetti,milk,eggs,chocolate,,,,,,,,,,,,,,,
186,turkey,burgers,pancakes,french fries,strawberries,green tea,,,,,,,,,,,,,,
176,escalope,,,,,,,,,,,,,,,,,,,
133,frozen vegetables,pancakes,eggs,cake,,,,,,,,,,,,,,,,
176,french fries,,,,,,,,,,,,,,,,,,,
72,turkey,ground beef,pepper,spaghetti,honey,cookies,,,,,,,,,,,,,,
179,chocolate,red wine,tomato sauce,olive oil,chili,french fries,cookies,salt,fresh bread,magazines,,,,,,,,,,
180,green tea,french fries,,,,,,,,,,,,,,,,,,
54,mineral water,,,,,,,,,,,,,,,,,,,
101,cooking oil,,,,,,,,,,,,,,,,,,,
176,frozen vegetables,spaghetti,,,,,,,,,,,,,,,,,,
163,ham,spaghetti,,,,,,,,,,,,,,,,,,
78,chicken,chocolate,cookies,,,,,,,,,,,,,,,,,
47,low fat yogurt,,,,,,,,,,,,,,,,,,,
16,eggs,cake,low fat yogurt,,,,,,,,,,,,,,,,,
193,shrimp,spaghetti,mineral water,soup,milk,bramble,frozen smoothie,cottage cheese,,,,,,,,,,,,
105,mineral water,eggs,protein bar,,,,,,,,,,,,,,,,,
31,turkey,shrimp,meatballs,butter,eggs,salad,green tea,,,,,,,,,,,,,
181,fresh tuna,spaghetti,chocolate,olive oil,chicken,french fries,,,,,,,,,,,,,,
73,turkey,shrimp,escalope,hot dogs,,,,,,,,,,,,,,,,
106,burgers,pepper,soup,milk,pancakes,green tea,,,,,,,,,,,,,,
41,pancakes,,,,,,,,,,,,,,,,,,,
108,mineral water,pancakes,eggs,french fries,,,,,,,,,,,,,,,,
174,eggs,escalope,low fat yogurt,,,,,,,,,,,,,,,,,
159,mineral water,french wine,gluten free bar,,,,,,,,,,,,,,,,,
76,burgers,ground beef,spaghetti,eggs,french fries,,,,,,,,,,,,,,,
200,soup,meatballs,milk,energy bar,,,,,,,,,,,,,,,,
181,chocolate,,,,,,,,,,,,,,,,,,,
100,herb & pepper,,,,,,,,,,,,,,,,,,,
75,turkey,red wine,mineral water,eggs,bramble,,,,,,,,,,,,,,,
111,burgers,ham,frozen vegetables,tomatoes,cake,chicken,green tea,toothpaste,mint,,,,,,,,,,,
161,grated cheese,mineral water,olive oil,energy bar,,,,,,,,,,,,,,,,
131,milk,cake,green tea,,,,,,,,,,,,,,,,,
70,mineral water,almonds,cooking oil,cereals,protein bar,white wine,green tea,,,,,,,,,,,,,
89,turkey,fresh tuna,mineral water,milk,eggs,cake,burger sauce,chicken,french fries,frozen smoothie,fresh bread,,,,,,,,,
110,herb & pepper,mineral water,whole wheat rice,yogurt cake,low fat yogurt,,,,,,,,,,,,,,,
87,tomatoes,spaghetti,meatballs,chicken,eggs,,,,,,,,,,,,,,,
1,burgers,mineral water,eggs,green tea,pancakes,,,,,,,,,,,,,,,
107,cake,green tea,,,,,,,,,,,,,,,,,,
134,chocolate,herb & pepper,yogurt cake,,,,,,,,,,,,,,,,,
147,ground beef,spaghetti,mineral water,almonds,salmon,nonfat milk,green grapes,pancakes,,,,,,,,,,,,
139,mineral water,vegetables mix,eggs,,,,,,,,,,,,,,,,,
90,protein bar,,,,,,,,,,,,,,,,,,,
28,eggs,eggplant,,,,,,,,,,,,,,,,,,
166,mayonnaise,,,,,,,,,,,,,,,,,,,
82,milk,bug spray,oatmeal,sandwich,asparagus,,,,,,,,,,,,,,,
11,frozen vegetables,soup,almonds,eggs,french fries,,,,,,,,,,,,,,,
139,frozen vegetables,,,,,,,,,,,,,,,,,,,
21,soup,butter,shampoo,,,,,,,,,,,,,,,,,
45,herb & pepper,whole wheat pasta,pepper,eggs,,,,,,,,,,,,,,,,
65,mineral water,whole wheat rice,rice,cooking oil,chocolate,fresh bread,low fat yogurt,,,,,,,,,,,,,
18,grated cheese,butter,chocolate,french fries,cookies,,,,,,,,,,,,,,,
169,spaghetti,soup,milk,chutney,cooking oil,asparagus,tomato juice,,,,,,,,,,,,,
26,eggs,french fries,frozen smoothie,cookies,champagne,cottage cheese,green tea,,,,,,,,,,,,,
123,turkey,tomatoes,mineral water,eggs,blueberries,,,,,,,,,,,,,,,
113,milk,tomato juice,low fat yogurt,green tea,,,,,,,,,,,,,,,,
23,mineral water,soup,almonds,cereals,green tea,,,,,,,,,,,,,,,
30,chocolate,light mayo,,,,,,,,,,,,,,,,,,
59,turkey,herb & pepper,chocolate,,,,,,,,,,,,,,,,,
22,eggs,french fries,green tea,,,,,,,,,,,,,,,,,
101,mineral water,cake,chocolate,tomato juice,,,,,,,,,,,,,,,,
28,eggs,,,,,,,,,,,,,,,,,,,
179,chocolate,pepper,spaghetti,mineral water,whole wheat rice,champagne,mushroom cream sauce,,,,,,,,,,,,,
8,frozen vegetables,pepper,mineral water,chocolate,white wine,,,,,,,,,,,,,,,
66,burgers,turkey,spaghetti,milk,whole wheat rice,oil,tomato juice,green tea,,,,,,,,,,,,
81,burgers,spaghetti,mineral water,soup,french wine,french fries,light mayo,low fat yogurt,,,,,,,,,,,,
188,butter,green grapes,frozen smoothie,low fat yogurt,,,,,,,,,,,,,,,,
85,eggs,low fat yogurt,,,,,,,,,,,,,,,,,,
155,cookies,,,,,,,,,,,,,,,,,,,
143,milk,energy drink,,,,,,,,,,,,,,,,,,
12,olive oil,energy drink,,,,,,,,,,,,,,,,,,
72,eggs,cookies,,,,,,,,,,,,,,,,,,
113,eggs,,,,,,,,,,,,,,,,,,,
115,energy bar,eggs,,,,,,,,,,,,,,,,,,
104,eggs,,,,,,,,,,,,,,,,,,,
131,eggs,green tea,,,,,,,,,,,,,,,,,,
43,escalope,,,,,,,,,,,,,,,,,,,
153,shrimp,soup,milk,almonds,eggs,oil,chocolate,,,,,,,,,,,,,
12,chocolate,french fries,,,,,,,,,,,,,,,,,,
88,cake,,,,,,,,,,,,,,,,,,,
185,pancakes,eggs,cake,green tea,toothpaste,,,,,,,,,,,,,,,
42,herb & pepper,tomatoes,ground beef,eggs,cooking oil,,,,,,,,,,,,,,,
113,cider,eggs,chocolate,low fat yogurt,,,,,,,,,,,,,,,,
117,frozen vegetables,cider,eggs,french fries,,,,,,,,,,,,,,,,
161,yams,cookies,toothpaste,,,,,,,,,,,,,,,,,
78,mineral water,milk,escalope,champagne,hot dogs,fresh bread,,,,,,,,,,,,,,
116,ham,herb & pepper,spaghetti,mineral water,chocolate,pancakes,eggs,,,,,,,,,,,,,
51,pepper,mineral water,escalope,shallot,protein bar,white wine,,,,,,,,,,,,,,
124,turkey,parmesan cheese,spaghetti,meatballs,butter,,,,,,,,,,,,,,,
56,herb & pepper,eggs,escalope,,,,,,,,,,,,,,,,,
101,herb & pepper,,,,,,,,,,,,,,,,,,,
19,burgers,escalope,shallot,,,,,,,,,,,,,,,,,
52,chocolate,pepper,tomato sauce,tomato juice,,,,,,,,,,,,,,,,
105,cookies,,,,,,,,,,,,,,,,,,,
79,burgers,ground beef,spaghetti,mineral water,escalope,melons,,,,,,,,,,,,,,
20,frozen vegetables,mineral water,soup,milk,olive oil,,,,,,,,,,,,,,,
182,turkey,eggs,french fries,asparagus,low fat yogurt,zucchini,,,,,,,,,,,,,,
143,burgers,frozen vegetables,gums,,,,,,,,,,,,,,,,,
2,herb & pepper,frozen vegetables,ground beef,milk,,,,,,,,,,,,,,,,
110,frozen vegetables,cake,light cream,mashed potato,,,,,,,,,,,,,,,,
147,milk,,,,,,,,,,,,,,,,,,,
132,turkey,eggs,barbecue sauce,,,,,,,,,,,,,,,,,
172,escalope,,,,,,,,,,,,,,,,,,,
104,parmesan cheese,french fries,,,,,,,,,,,,,,,,,,
68,energy bar,eggs,,,,,,,,,,,,,,,,,,
131,soup,escalope,mint,,,,,,,,,,,,,,,,,
147,muffins,chicken,zucchini,,,,,,,,,,,,,,,,,
123,burgers,eggs,french fries,cookies,green tea,,,,,,,,,,,,,,,
78,spaghetti,,,,,,,,,,,,,,,,,,,
103,avocado,energy bar,chocolate,,,,,,,,,,,,,,,,,
120,cookies,,,,,,,,,,,,,,,,,,,
151,green tea,,,,,,,,,,,,,,,,,,,
95,whole wheat pasta,spaghetti,mineral water,olive oil,,,,,,,,,,,,,,,,
104,grated cheese,frozen vegetables,eggs,gums,escalope,low fat yogurt,,,,,,,,,,,,,,
129,grated cheese,herb & pepper,mineral water,pancakes,chocolate,escalope,tomato juice,,,,,,,,,,,,,
18,chocolate,spaghetti,yams,flax seed,salmon,frozen smoothie,,,,,,,,,,,,,,
159,burger sauce,oil,,,,,,,,,,,,,,,,,,
105,eggs,french fries,energy drink,,,,,,,,,,,,,,,,,
1,mineral water,,,,,,,,,,,,,,,,,,,
78,grated cheese,ground beef,mineral water,olive oil,,,,,,,,,,,,,,,,
117,eggs,low fat yogurt,,,,,,,,,,,,,,,,,,
9,parmesan cheese,spaghetti,soda,pet food,white wine,,,,,,,,,,,,,,,
158,turkey,shrimp,olive oil,chicken,eggs,extra dark chocolate,melons,fresh bread,,,,,,,,,,,,
155,pickles,ground beef,yams,milk,strong cheese,salmon,muffins,french fries,escalope,,,,,,,,,,,
50,pepper,spaghetti,light cream,,,,,,,,,,,,,,,,,
120,frozen vegetables,mineral water,eggs,,,,,,,,,,,,,,,,,
99,spaghetti,chicken,tea,pancakes,gluten free bar,,,,,,,,,,,,,,,
160,fresh tuna,turkey,herb & pepper,spaghetti,mineral water,mint,,,,,,,,,,,,,,
3,spaghetti,mineral water,cooking oil,escalope,,,,,,,,,,,,,,,,
127,soup,,,,,,,,,,,,,,,,,,,
100,burgers,herb & pepper,spaghetti,,,,,,,,,,,,,,,,,
68,cookies,shallot,strawberries,,,,,,,,,,,,,,,,,
120,fresh tuna,chocolate,shrimp,whole wheat pasta,pepper,mineral water,soup,milk,salmon,,,,,,,,,,,
96,yams,mineral water,avocado,milk,butter,cooking oil,chocolate,cottage cheese,,,,,,,,,,,,
106,ham,eggs,french fries,energy drink,,,,,,,,,,,,,,,,
165,mineral water,avocado,,,,,,,,,,,,,,,,,,
200,cookies,,,,,,,,,,,,,,,,,,,
147,chocolate,butter,eggs,green tea,cottage cheese,mayonnaise,,,,,,,,,,,,,,
174,eggs,mushroom cream sauce,low fat yogurt,,,,,,,,,,,,,,,,,
91,antioxydant juice,chocolate,,,,,,,,,,,,,,,,,,
60,ground beef,spaghetti,french fries,green tea,,,,,,,,,,,,,,,,
133,cake,,,,,,,,,,,,,,,,,,,
115,turkey,red wine,mineral water,pancakes,eggs,whole wheat rice,cooking oil,chocolate,zucchini,,,,,,,,,,,
3,chocolate,parmesan cheese,mineral water,olive oil,bacon,,,,,,,,,,,,,,,
166,green grapes,gums,,,,,,,,,,,,,,,,,,
51,shrimp,frozen vegetables,parmesan cheese,milk,eggs,cooking oil,chocolate,french fries,,,,,,,,,,,,
58,ground beef,mineral water,milk,eggs,,,,,,,,,,,,,,,,
83,escalope,,,,,,,,,,,,,,,,,,,
47,turkey,cookies,,,,,,,,,,,,,,,,,,
182,ground beef,mineral water,chocolate,green tea,,,,,,,,,,,,,,,,
114,whole wheat pasta,spaghetti,olive oil,butter,chocolate,french fries,tomato juice,low fat yogurt,,,,,,,,,,,,
32,red wine,,,,,,,,,,,,,,,,,,,
67,frozen vegetables,mineral water,eggs,gums,cooking oil,frozen smoothie,cottage cheese,low fat yogurt,,,,,,,,,,,,
138,turkey,grated cheese,energy bar,vegetables mix,brownies,,,,,,,,,,,,,,,
49,turkey,burgers,nonfat milk,cooking oil,energy drink,,,,,,,,,,,,,,,
134,french fries,low fat yogurt,,,,,,,,,,,,,,,,,,
119,muffins,,,,,,,,,,,,,,,,,,,
172,herb & pepper,mineral water,salmon,whole wheat rice,cake,green tea,,,,,,,,,,,,,,
152,mineral water,cake,chocolate,low fat yogurt,candy bars,,,,,,,,,,,,,,,
22,grated cheese,mineral water,chocolate,soup,milk,olive oil,light cream,chicken,,,,,,,,,,,,
125,mineral water,strawberries,,,,,,,,,,,,,,,,,,
68,escalope,,,,,,,,,,,,,,,,,,,
112,grated cheese,parmesan cheese,butter,whole wheat rice,cooking oil,,,,,,,,,,,,,,,
160,ground beef,mint,,,,,,,,,,,,,,,,,,
17,cookies,,,,,,,,,,,,,,,,,,,
104,ground beef,avocado,milk,chicken,rice,,,,,,,,,,,,,,,
138,frozen vegetables,soup,eggs,low fat yogurt,,,,,,,,,,,,,,,,
166,herb & pepper,ground beef,spaghetti,mineral water,chocolate,black tea,french wine,pancakes,rice,green tea,toothpaste,,,,,,,,,
7,shrimp,parmesan cheese,mineral water,eggs,cake,oil,cooking oil,toothpaste,low fat yogurt,,,,,,,,,,,
7,ham,herb & pepper,frozen vegetables,tomatoes,spaghetti,olive oil,black tea,vegetables mix,cooking oil,green tea,frozen smoothie,mint,,,,,,,,
185,chicken,cider,eggs,,,,,,,,,,,,,,,,,
157,shrimp,tomato sauce,mineral water,chocolate,escalope,mint,,,,,,,,,,,,,,
193,energy drink,,,,,,,,,,,,,,,,,,,
16,ham,spaghetti,mineral water,energy bar,eggs,cooking oil,pancakes,fresh bread,low fat yogurt,,,,,,,,,,,
161,shrimp,frozen vegetables,tomatoes,,,,,,,,,,,,,,,,,
178,turkey,herb & pepper,frozen vegetables,ground beef,yams,mineral water,salmon,,,,,,,,,,,,,
167,shrimp,mineral water,,,,,,,,,,,,,,,,,,
34,turkey,ground beef,spaghetti,soup,escalope,yogurt cake,,,,,,,,,,,,,,
48,shrimp,pepper,mineral water,soup,milk,eggs,rice,barbecue sauce,clothes accessories,cookies,,,,,,,,,,
36,burgers,pancakes,,,,,,,,,,,,,,,,,,
176,low fat yogurt,,,,,,,,,,,,,,,,,,,
149,mineral water,milk,,,,,,,,,,,,,,,,,,
60,milk,,,,,,,,,,,,,,,,,,,
32,chocolate,,,,,,,,,,,,,,,,,,,
136,whole wheat pasta,mineral water,olive oil,pancakes,,,,,,,,,,,,,,,,
127,yams,mineral water,eggs,cake,,,,,,,,,,,,,,,,
171,turkey,french fries,,,,,,,,,,,,,,,,,,
49,shrimp,spaghetti,yams,mineral water,chocolate,olive oil,light cream,chicken,green tea,french fries,sandwich,white wine,,,,,,,,
114,mineral water,milk,salmon,green tea,cookies,fresh bread,,,,,,,,,,,,,,
130,spaghetti,olive oil,,,,,,,,,,,,,,,,,,
44,herb & pepper,spaghetti,,,,,,,,,,,,,,,,,,
176,spaghetti,mineral water,soup,salmon,pancakes,chicken,mint green tea,low fat yogurt,,,,,,,,,,,,
33,frozen vegetables,whole wheat pasta,ground beef,mineral water,chocolate,milk,olive oil,almonds,french wine,yogurt cake,fresh bread,,,,,,,,,
57,green tea,,,,,,,,,,,,,,,,,,,
147,burgers,grated cheese,spaghetti,nonfat milk,eggs,gums,chocolate,tomato juice,low fat yogurt,,,,,,,,,,,
168,ham,ground beef,olive oil,energy bar,chicken,brownies,white wine,,,,,,,,,,,,,
188,whole wheat pasta,mineral water,olive oil,cooking oil,frozen smoothie,green tea,,,,,,,,,,,,,,
68,vegetables mix,champagne,,,,,,,,,,,,,,,,,,
14,olive oil,,,,,,,,,,,,,,,,,,,
76,herb & pepper,ground beef,escalope,pancakes,green tea,,,,,,,,,,,,,,,
167,herb & pepper,frozen vegetables,ground beef,tomato sauce,spaghetti,mineral water,milk,french wine,eggs,whole wheat rice,chocolate,escalope,hot dogs,green tea,,,,,,
157,yams,carrots,,,,,,,,,,,,,,,,,,
194,chicken,,,,,,,,,,,,,,,,,,,
55,turkey,burgers,herb & pepper,ground beef,yams,mineral water,avocado,milk,almonds,muffins,eggs,french fries,,,,,,,,
86,whole wheat pasta,salmon,antioxydant juice,mint green tea,,,,,,,,,,,,,,,,
69,chocolate,french fries,strawberries,fresh bread,,,,,,,,,,,,,,,,
144,burgers,chocolate,shrimp,whole wheat pasta,ground beef,soup,energy bar, asparagus,,,,,,,,,,,,
71,mineral water,butter,pancakes,french fries,frozen smoothie,white wine,low fat yogurt,,,,,,,,,,,,,
174,muffins,eggs,,,,,,,,,,,,,,,,,,
6,turkey,shrimp,frozen vegetables,eggs,,,,,,,,,,,,,,,,
114,burgers,eggs,yogurt cake,,,,,,,,,,,,,,,,,
54,burgers,fresh tuna,shrimp,frozen vegetables,whole wheat pasta,yams,mineral water,olive oil,almonds,cake,chicken,extra dark chocolate,,,,,,,,
64,herb & pepper,ground beef,mineral water,chicken,,,,,,,,,,,,,,,,
117,frozen smoothie,,,,,,,,,,,,,,,,,,,
125,chicken,tomato juice,,,,,,,,,,,,,,,,,,
36,whole wheat pasta,olive oil,,,,,,,,,,,,,,,,,,
112,milk,energy bar,green tea,,,,,,,,,,,,,,,,,
93,grated cheese,herb & pepper,,,,,,,,,,,,,,,,,,
33,escalope,green tea,,,,,,,,,,,,,,,,,,
150,soup,meatballs,milk,almonds,green tea,,,,,,,,,,,,,,,
58,herb & pepper,pet food,cookies,,,,,,,,,,,,,,,,,
172,grated cheese,whole wheat pasta,olive oil,energy bar,light cream,oil,french fries,pancakes,low fat yogurt,,,,,,,,,,,
196,honey,,,,,,,,,,,,,,,,,,,
103,parmesan cheese,mineral water,fromage blanc,eggs,honey,frozen smoothie,,,,,,,,,,,,,,
13,bramble,zucchini,,,,,,,,,,,,,,,,,,
192,ground beef,pepper,milk,eggs,green tea,chocolate,white wine,,,,,,,,,,,,,
146,chocolate,red wine,butter,french fries,cookies,low fat yogurt,,,,,,,,,,,,,,
129,chocolate,spaghetti,bug spray,,,,,,,,,,,,,,,,,
148,cookies,,,,,,,,,,,,,,,,,,,
192,spaghetti,mineral water,vegetables mix,eggs,whole wheat rice,fresh bread,,,,,,,,,,,,,,
187,chocolate,grated cheese,mineral water,salmon,whole wheat rice,burger sauce,escalope,mushroom cream sauce,low fat yogurt,,,,,,,,,,,
124,spaghetti,champagne,,,,,,,,,,,,,,,,,,
200,frozen vegetables,mineral water,,,,,,,,,,,,,,,,,,
131,mineral water,body spray,low fat yogurt,,,,,,,,,,,,,,,,,
161,herb & pepper,red wine,whole wheat pasta,cake,tomato juice,,,,,,,,,,,,,,,
69,burgers,parmesan cheese,eggs,french fries,hot dogs,,,,,,,,,,,,,,,
65,mineral water,eggs,pancakes,,,,,,,,,,,,,,,,,
80,eggs,french fries,,,,,,,,,,,,,,,,,,
150,shrimp,frozen vegetables,tomatoes,spaghetti,,,,,,,,,,,,,,,,
100,mineral water,almonds,pancakes,chocolate,french fries,green tea,,,,,,,,,,,,,,
30,cake,french fries,escalope,,,,,,,,,,,,,,,,,
139,frozen vegetables,spaghetti,mineral water,milk,black tea,french wine,cider,chutney,salmon,,,,,,,,,,,
107,almonds,cake,low fat yogurt,,,,,,,,,,,,,,,,,
199,french fries,,,,,,,,,,,,,,,,,,,
182,hot dogs,,,,,,,,,,,,,,,,,,,
32,mineral water,soup,chicken,light cream,green tea,chocolate,champagne,low fat yogurt,,,,,,,,,,,,
105,ground beef,olive oil,,,,,,,,,,,,,,,,,,
167,french fries,cookies,green tea,,,,,,,,,,,,,,,,,
154,soup,blueberries,cooking oil,chocolate,cookies,champagne,salt,,,,,,,,,,,,,
198,chocolate,french fries,frozen smoothie,escalope,fresh bread,,,,,,,,,,,,,,,
187,yams,mint,,,,,,,,,,,,,,,,,,
165,frozen vegetables,ground beef,salmon,muffins,chocolate,magazines,,,,,,,,,,,,,,
180,fresh tuna,herb & pepper,parmesan cheese,milk,olive oil,pancakes,honey,cake,chocolate,,,,,,,,,,,
59,grated cheese,shrimp,butter,whole wheat rice,french fries,escalope,cookies,cottage cheese,,,,,,,,,,,,
43,energy bar,eggs,french fries,champagne,body spray,,,,,,,,,,,,,,,
101,burgers,eggs,french fries,,,,,,,,,,,,,,,,,
69,burgers,shrimp,mineral water,milk,eggs,chocolate,french fries,fresh bread,,,,,,,,,,,,
177,ground beef,mineral water,chocolate,milk,chicken,nonfat milk,green tea,,,,,,,,,,,,,
97,mineral water,chicken,,,,,,,,,,,,,,,,,,
